图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,close-预测置信度,down-预测置信度,forward-预测置信度,left-预测置信度,leftdown-预测置信度,lefttop-预测置信度,right-预测置信度,rightdown-预测置信度,righttop-预测置信度,top-预测置信度
E:\10\final\val\close\clozo192.jpg,0,close,0,close,1,down,4,leftdown,True,0.999946,4.003884e-05,1.1833803e-10,2.5709843e-09,1.3795232e-05,8.6430205e-09,1.0590524e-11,8.942559e-08,1.5301043e-12,4.876168e-11
E:\10\final\val\close\clozo193.jpg,0,close,0,close,1,down,4,leftdown,True,0.9926127,0.007308047,5.382701e-08,1.9700924e-08,6.715739e-05,7.736271e-09,2.9806075e-09,1.2010401e-05,3.7946663e-11,1.9891517e-09
E:\10\final\val\close\clozo194.jpg,0,close,0,close,1,down,7,rightdown,True,0.97938937,0.016098257,2.0363613e-08,1.5656362e-11,7.37402e-08,2.2398819e-12,1.322618e-07,0.004512163,4.263488e-10,1.9493923e-10
E:\10\final\val\close\clozo195.jpg,0,close,0,close,1,down,5,lefttop,True,0.999856,0.00013712991,1.05377296e-07,5.3328414e-08,1.975341e-06,2.3772234e-06,1.4557697e-08,1.2941625e-06,3.3851276e-08,1.0134128e-06
E:\10\final\val\close\clozo196.jpg,0,close,0,close,1,down,4,leftdown,True,0.9999989,8.2755486e-07,1.20594e-10,2.494255e-09,1.10050486e-07,7.3285385e-08,3.9236284e-11,4.150114e-09,8.60022e-11,1.5108784e-09
E:\10\final\val\close\clozo198.jpg,0,close,0,close,4,leftdown,1,down,True,0.9992767,0.0003385356,5.6823822e-08,1.3407705e-06,0.00036072158,2.2539101e-05,2.2711834e-10,3.649921e-08,1.160547e-10,1.1597775e-07
E:\10\final\val\close\clozo199.jpg,0,close,0,close,1,down,5,lefttop,True,0.9995511,0.00026051642,4.3749765e-07,2.570809e-06,6.9997724e-05,0.0001117281,4.3343027e-09,1.2190664e-07,6.428377e-09,3.4604607e-06
E:\10\final\val\close\clozo200.jpg,0,close,0,close,1,down,7,rightdown,True,0.9999964,3.5056717e-06,3.3751288e-10,3.5120695e-10,3.0090533e-08,1.4157671e-08,2.506442e-10,8.0596806e-08,6.7040057e-10,3.8977994e-09
E:\10\final\val\close\clozo202.jpg,0,close,0,close,1,down,5,lefttop,True,0.99995434,2.0565441e-05,7.644194e-09,1.6310452e-07,9.734466e-06,1.5034636e-05,6.3222094e-11,4.2980757e-09,1.487779e-10,1.1183336e-07
E:\10\final\val\close\clozo203.jpg,0,close,0,close,1,down,4,leftdown,True,0.9999634,3.3814627e-05,8.6903e-09,1.7051427e-08,1.5374698e-06,9.134914e-07,8.9508106e-10,1.8823887e-07,2.1149715e-09,9.276454e-08
E:\10\final\val\close\clozo204.jpg,0,close,0,close,5,lefttop,1,down,True,0.99997187,7.98024e-06,3.2182945e-09,1.5824884e-07,5.3931694e-06,1.4515346e-05,3.00359e-11,1.220153e-09,7.656154e-11,5.911601e-08
E:\10\final\val\close\clozo205.jpg,0,close,0,close,1,down,4,leftdown,True,0.99951816,0.00040232934,1.7294127e-07,2.0113761e-07,4.243222e-05,3.3608834e-05,1.0507029e-09,2.9344073e-07,5.2421334e-09,2.8334841e-06
E:\10\final\val\close\clozo206.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999975,2.2374868e-06,5.144558e-10,2.118043e-09,8.8828564e-08,9.682777e-08,3.3200942e-10,4.4731706e-08,1.2683578e-09,8.994025e-09
E:\10\final\val\close\clozo207.jpg,0,close,0,close,1,down,7,rightdown,True,0.99279755,0.0060797925,1.9212923e-08,8.8440305e-12,1.4975317e-08,8.612966e-12,7.882866e-08,0.0011225804,1.4523261e-09,1.132664e-09
E:\10\final\val\close\clozo208.jpg,0,close,0,close,1,down,7,rightdown,True,0.99828064,0.0016949726,8.478184e-08,1.6159321e-10,5.8228657e-08,8.419312e-09,1.518461e-08,2.3930597e-05,1.807018e-08,3.066669e-07
E:\10\final\val\close\clozo209.jpg,0,close,0,close,1,down,7,rightdown,True,0.99994826,5.0937328e-05,6.885692e-10,3.5591718e-10,2.3879647e-07,6.432722e-09,2.389246e-10,5.4546183e-07,1.5538375e-10,1.4198652e-09
E:\10\final\val\close\clozo210.jpg,0,close,0,close,1,down,4,leftdown,True,0.9986804,0.0012882655,1.0089328e-08,1.1560701e-08,3.081926e-05,3.772252e-08,1.7049684e-10,4.6996493e-07,1.1981927e-11,2.198132e-09
E:\10\final\val\close\clozo212.jpg,0,close,0,close,5,lefttop,1,down,True,0.9999939,1.7853954e-06,1.0032944e-09,1.8503043e-08,5.0381914e-07,3.7172065e-06,1.6272679e-10,1.3117845e-08,2.1957562e-09,6.477355e-08
E:\10\final\val\close\clozo213.jpg,0,close,0,close,1,down,4,leftdown,True,0.99998987,5.9266727e-06,1.5840854e-09,3.892976e-08,2.1392195e-06,1.9569643e-06,1.1774746e-10,1.1229384e-08,3.1987918e-10,2.13631e-08
E:\10\final\val\close\clozo214.jpg,0,close,0,close,1,down,7,rightdown,True,0.99999034,9.558782e-06,7.642599e-10,3.0253408e-10,2.2578492e-08,1.2172775e-08,4.8346743e-10,1.3444621e-07,8.949379e-10,6.4960974e-09
E:\10\final\val\close\clozo215.jpg,0,close,0,close,1,down,7,rightdown,True,0.999998,1.3821465e-06,1.2969786e-09,1.2354654e-09,1.0613943e-08,1.0358489e-07,6.0665073e-09,3.0571505e-07,6.746545e-08,6.406376e-08
E:\10\final\val\close\clozo217.jpg,0,close,0,close,1,down,5,lefttop,True,0.99996173,3.6195906e-05,2.4071014e-08,1.1658134e-08,3.1434115e-07,1.13117e-06,1.799784e-09,1.09057844e-07,6.5009687e-09,4.911627e-07
E:\10\final\val\close\clozo218.jpg,0,close,0,close,5,lefttop,1,down,True,0.9998406,6.0401384e-05,1.3097916e-07,1.0997531e-06,1.2816217e-05,8.261757e-05,1.6943545e-09,2.6192184e-08,4.0002255e-09,2.2075246e-06
E:\10\final\val\close\clozo219.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999783,1.4953546e-05,3.9677572e-09,4.718405e-08,1.6334216e-06,4.9937435e-06,9.925108e-12,3.179345e-10,1.6763585e-11,6.014822e-08
E:\10\final\val\close\clozo22.jpg,0,close,0,close,1,down,4,leftdown,True,0.9999989,8.5511664e-07,3.7052354e-11,9.875696e-10,1.5656624e-07,1.4198845e-07,1.0860706e-11,8.450439e-09,6.589278e-11,1.0295634e-09
E:\10\final\val\close\clozo220.jpg,0,close,0,close,1,down,7,rightdown,True,0.999209,0.0006741786,3.0548665e-07,5.370111e-09,2.9309774e-07,1.0150897e-07,4.365532e-07,0.000114021306,5.87237e-07,1.1304393e-06
E:\10\final\val\close\clozo221.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999567,3.624996e-05,1.7333482e-08,6.9992765e-08,2.6115133e-06,4.0811206e-06,2.891536e-10,1.5351167e-08,4.693534e-10,1.8969443e-07
E:\10\final\val\close\clozo223.jpg,0,close,0,close,1,down,4,leftdown,True,0.9998641,0.00013369913,5.86899e-09,4.834629e-09,1.4259573e-06,7.2247424e-08,8.6810503e-10,6.374303e-07,4.6107082e-10,1.11352625e-08
E:\10\final\val\close\clozo224.jpg,0,close,0,close,1,down,4,leftdown,True,0.66716355,0.33269078,1.2855492e-05,2.455963e-07,0.00012877278,3.564967e-07,1.0370447e-08,2.9262812e-06,7.7414374e-11,5.018323e-07
E:\10\final\val\close\clozo225.jpg,0,close,0,close,1,down,7,rightdown,True,0.99920136,0.0007877486,6.484887e-08,3.1272e-09,6.879732e-07,5.3881916e-08,1.5556546e-08,9.838156e-06,9.327267e-09,1.2341728e-07
E:\10\final\val\close\clozo226.jpg,0,close,0,close,1,down,5,lefttop,True,0.99999785,1.1640104e-06,1.1024417e-09,1.2287495e-08,1.3108824e-07,7.460465e-07,2.5400875e-09,1.195292e-07,2.5912449e-08,4.2680544e-08
E:\10\final\val\close\clozo227.jpg,0,close,0,close,1,down,7,rightdown,True,0.9999869,1.2814779e-05,3.7137468e-10,4.7635246e-11,9.009777e-09,1.6374696e-09,4.003801e-10,3.3499668e-07,5.8963356e-10,2.1363842e-09
E:\10\final\val\close\clozo228.jpg,0,close,0,close,1,down,4,leftdown,True,0.99250424,0.0074887504,4.363015e-07,3.99201e-08,5.18009e-06,1.1061655e-07,6.7295303e-09,1.1672939e-06,1.9242136e-10,7.9794404e-08
E:\10\final\val\close\clozo229.jpg,0,close,0,close,1,down,4,leftdown,True,0.99984586,0.00012765656,4.209122e-08,1.4036323e-07,1.4056712e-05,1.1766762e-05,4.926554e-10,7.005178e-08,9.469269e-10,4.261531e-07
E:\10\final\val\close\clozo230.jpg,0,close,0,close,1,down,4,leftdown,True,0.99993217,6.5120825e-05,9.763997e-09,1.241922e-08,1.5069292e-06,2.897617e-07,2.4537592e-09,8.431095e-07,3.0484977e-09,4.7359038e-08
E:\10\final\val\close\clozo231.jpg,0,close,0,close,1,down,4,leftdown,True,0.999777,0.00022175816,2.3393874e-09,1.5293754e-09,1.2007599e-06,1.7238978e-08,5.0095567e-11,6.586343e-08,7.985177e-12,1.8389331e-09
E:\10\final\val\close\clozo232.jpg,0,close,0,close,1,down,5,lefttop,True,0.99997187,1.9752602e-05,3.5719137e-09,2.469366e-08,2.5402942e-06,5.812557e-06,3.288295e-11,5.8563154e-09,1.4100823e-10,8.882476e-08
E:\10\final\val\close\clozo233.jpg,0,close,0,close,1,down,5,lefttop,True,0.9969259,0.0021062645,8.972212e-06,4.427898e-06,0.0001085454,0.000685599,3.278415e-08,7.094507e-07,1.2192564e-07,0.00015945784
E:\10\final\val\close\clozo234.jpg,0,close,0,close,1,down,4,leftdown,True,0.9977678,0.0021659029,9.75561e-07,1.1362954e-07,3.2576823e-05,1.51313925e-05,1.1673096e-08,5.876102e-06,5.034616e-08,1.1616311e-05
E:\10\final\val\close\clozo235.jpg,0,close,0,close,1,down,7,rightdown,True,0.99993014,6.421842e-05,1.18798535e-08,3.6044898e-10,2.9961633e-08,1.1677996e-08,1.604624e-08,5.4849966e-06,3.6314407e-08,8.680011e-08
E:\10\final\val\close\clozo236.jpg,0,close,0,close,1,down,4,leftdown,True,0.99988055,0.00011673634,3.2440812e-09,2.6452989e-09,1.8773111e-06,2.7638192e-08,4.2781928e-10,7.830724e-07,1.9088901e-10,5.1385856e-09
E:\10\final\val\close\clozo237.jpg,0,close,0,close,4,leftdown,1,down,True,0.9962042,0.000572683,9.006105e-08,7.995213e-06,0.0031262005,8.872869e-05,3.7114783e-11,4.2246824e-09,7.782739e-12,9.531394e-08
E:\10\final\val\close\clozo238.jpg,0,close,0,close,1,down,7,rightdown,True,0.99999595,2.5025095e-06,9.1417074e-10,4.9684595e-10,3.2074698e-09,1.2426006e-08,2.052355e-08,1.5558261e-06,5.0590906e-08,1.0896379e-08
E:\10\final\val\close\clozo239.jpg,0,close,0,close,1,down,7,rightdown,True,0.99971825,0.00027325572,5.4724914e-08,8.1042915e-09,6.149916e-07,1.17015226e-07,3.3512638e-08,7.421297e-06,2.8414965e-08,1.6798079e-07
E:\10\final\val\close\clozo24.jpg,0,close,0,close,1,down,4,leftdown,True,0.99999964,3.0258553e-07,1.7615503e-11,5.199417e-10,3.1297898e-08,3.0129048e-08,2.50542e-12,4.2435758e-10,5.9568587e-12,3.136067e-10
E:\10\final\val\close\clozo240.jpg,0,close,0,close,1,down,7,rightdown,True,0.9999912,5.293833e-06,1.3857585e-10,8.396602e-12,2.024337e-09,1.5305428e-10,1.6261661e-09,3.4723632e-06,2.5884104e-09,6.9435174e-10
E:\10\final\val\close\clozo241.jpg,0,close,0,close,1,down,7,rightdown,True,0.9999373,5.3224354e-05,1.5379992e-09,4.395879e-11,1.4682921e-08,1.2135033e-09,3.655405e-09,9.413427e-06,5.8619354e-09,6.5605246e-09
E:\10\final\val\close\clozo242.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999999,1.0767591e-07,2.0468597e-11,1.4605447e-10,2.8804108e-09,1.6292608e-08,8.585085e-11,1.1093061e-08,1.1101119e-09,1.3077072e-09
E:\10\final\val\close\clozo243.jpg,0,close,0,close,1,down,4,leftdown,True,0.9993513,0.00061620696,6.679948e-08,6.1988096e-08,2.8235536e-05,4.5410474e-07,4.965098e-09,3.4656273e-06,2.4668958e-09,7.78091e-08
E:\10\final\val\close\clozo244.jpg,0,close,0,close,1,down,7,rightdown,True,0.9999982,1.2100173e-06,3.330433e-11,1.0554656e-11,8.2610524e-10,5.979041e-10,5.359834e-10,5.861259e-07,2.081893e-09,4.7970705e-10
E:\10\final\val\close\clozo245.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999249,6.1542334e-05,1.5784168e-07,1.0312157e-07,5.375307e-07,7.1271747e-06,9.40849e-08,1.8035416e-06,4.63072e-07,3.2629744e-06
E:\10\final\val\close\clozo246.jpg,0,close,0,close,1,down,4,leftdown,True,0.99995744,4.0422972e-05,1.4770934e-09,2.0692037e-09,1.3723633e-06,3.9501504e-08,3.496967e-10,7.115898e-07,4.3372533e-10,4.9915037e-09
E:\10\final\val\close\clozo247.jpg,0,close,0,close,1,down,4,leftdown,True,0.9999347,6.239738e-05,5.4271734e-09,7.104121e-09,2.0689351e-06,1.6597895e-07,9.1387586e-10,6.4491275e-07,1.3976735e-09,2.5500636e-08
E:\10\final\val\close\clozo25.jpg,0,close,0,close,4,leftdown,5,lefttop,True,0.9999976,2.5567422e-07,1.6337109e-11,1.652413e-08,1.2595629e-06,8.1671993e-07,1.3668941e-12,2.7027314e-10,2.8288827e-12,2.484782e-10
E:\10\final\val\close\clozo250.jpg,0,close,0,close,1,down,4,leftdown,True,0.5595206,0.4400633,5.1251147e-05,1.6625533e-07,0.00019727589,7.5159716e-07,1.541881e-07,0.00015798303,9.074745e-09,8.447884e-06
E:\10\final\val\close\clozo251.jpg,0,close,0,close,1,down,7,rightdown,True,0.99876726,0.0011951808,9.871352e-08,8.8055974e-10,4.7351503e-07,4.4284384e-08,1.50783e-08,3.6487265e-05,3.257388e-08,4.809503e-07
E:\10\final\val\close\clozo252.jpg,0,close,0,close,1,down,4,leftdown,True,0.9569309,0.04300905,6.6509283e-06,5.319961e-08,2.5323663e-05,8.5516024e-07,3.9166075e-08,2.1778853e-05,8.930691e-09,5.3821786e-06
E:\10\final\val\close\clozo253.jpg,0,close,0,close,1,down,4,leftdown,True,0.99991333,8.552074e-05,4.7555444e-09,2.5255542e-09,7.0610315e-07,3.586669e-07,2.6260882e-11,1.1216986e-08,4.2228693e-11,4.6019956e-08
E:\10\final\val\close\clozo254.jpg,0,close,0,close,1,down,4,leftdown,True,0.9999336,6.406205e-05,5.0370326e-09,5.926308e-09,1.9605266e-06,3.0914399e-07,2.0887896e-10,1.3122103e-07,4.4921347e-10,3.805607e-08
E:\10\final\val\close\clozo257.jpg,0,close,0,close,1,down,5,lefttop,True,0.99999714,2.627956e-06,1.067964e-09,1.4883997e-09,3.284359e-08,1.16974775e-07,6.573465e-10,5.033945e-08,3.7967043e-09,3.2929208e-08
E:\10\final\val\close\clozo258.jpg,0,close,0,close,5,lefttop,1,down,True,0.99998,1.9082884e-06,5.3429585e-09,4.9156743e-08,1.9188226e-07,1.7152726e-05,4.545739e-10,4.3323927e-09,9.129856e-09,7.1194387e-07
E:\10\final\val\close\clozo259.jpg,0,close,0,close,1,down,5,lefttop,True,0.99999845,1.367871e-06,5.493757e-10,2.9458298e-09,5.711956e-08,1.5401835e-07,3.5418102e-10,2.263909e-08,1.5418176e-09,1.38784895e-08
E:\10\final\val\close\clozo264.jpg,0,close,0,close,1,down,4,leftdown,True,0.9999963,3.4575178e-06,3.0327138e-10,1.901223e-09,1.6810348e-07,4.9381487e-08,7.7445675e-11,1.689027e-08,1.07609255e-10,2.2474638e-09
E:\10\final\val\close\clozo265.jpg,0,close,0,close,1,down,5,lefttop,True,0.99999714,2.4647536e-06,1.6568611e-09,3.3733243e-09,4.7791247e-08,2.3316807e-07,1.1770394e-09,5.4376386e-08,7.295176e-09,5.516257e-08
E:\10\final\val\close\clozo268.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999969,2.2310337e-06,1.7398826e-09,7.451925e-09,8.91726e-08,7.1214737e-07,2.9751582e-10,8.743228e-09,1.6677676e-09,6.737254e-08
E:\10\final\val\close\clozo270.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999945,3.5435942e-06,7.573258e-09,1.9080721e-08,8.4534356e-08,1.4753343e-06,1.6527032e-09,1.7106098e-08,9.019061e-09,2.941509e-07
E:\10\final\val\close\clozo271.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999943,4.9629202e-06,1.7843549e-09,1.2251903e-08,2.979192e-07,5.4187404e-07,6.560779e-11,2.294183e-09,1.2749526e-10,2.3759926e-08
E:\10\final\val\close\clozo272.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999925,6.5221493e-06,5.391077e-09,5.4141593e-09,5.8772752e-08,7.4471825e-07,3.1540645e-10,6.8763537e-09,1.4838517e-09,2.0242952e-07
E:\10\final\val\close\clozo275.jpg,0,close,0,close,1,down,5,lefttop,True,0.99999666,3.0138185e-06,6.714385e-10,3.2400054e-09,1.3081483e-07,1.926394e-07,1.7346327e-10,2.1310827e-08,5.2284505e-10,1.2153155e-08
E:\10\final\val\close\clozo276.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999722,2.532249e-05,1.8482009e-08,7.8135e-09,1.3296314e-07,1.6205273e-06,3.795579e-10,1.1541703e-08,1.6770343e-09,6.630605e-07
E:\10\final\val\close\clozo278.jpg,0,close,0,close,5,lefttop,1,down,True,0.99998105,5.8954693e-06,7.9409155e-09,7.951483e-08,7.670578e-07,1.1936157e-05,1.5390018e-10,2.1005242e-09,9.789607e-10,3.564797e-07
E:\10\final\val\close\clozo279.jpg,0,close,0,close,5,lefttop,1,down,True,0.99998033,1.7647342e-06,1.4617264e-09,4.5861718e-08,4.6557e-07,1.7308741e-05,6.794801e-12,8.7092715e-11,5.3439333e-11,1.18497226e-07
E:\10\final\val\close\clozo28.jpg,0,close,0,close,1,down,5,lefttop,True,1.0,1.8593086e-08,2.9111975e-13,3.4173935e-11,2.8955813e-09,5.680465e-09,2.2375016e-13,1.3405041e-10,1.3463269e-12,1.4845238e-11
E:\10\final\val\close\clozo280.jpg,0,close,0,close,5,lefttop,4,leftdown,True,0.9982097,3.2004418e-06,4.3369674e-08,8.0556765e-06,1.1634509e-05,0.0017624918,9.3053243e-10,1.9241935e-09,1.3918794e-08,4.8376096e-06
E:\10\final\val\close\clozo281.jpg,0,close,0,close,1,down,5,lefttop,True,0.99999607,1.955016e-06,1.795724e-09,3.291662e-08,3.8469022e-07,1.540595e-06,3.8946152e-10,1.015976e-08,1.5739278e-09,4.5149946e-08
E:\10\final\val\close\clozo282.jpg,0,close,0,close,1,down,5,lefttop,True,0.99999666,2.5011418e-06,1.9850759e-09,1.7313225e-08,1.7617201e-07,6.3105267e-07,4.019342e-10,8.934329e-09,9.96675e-10,3.6364167e-08
E:\10\final\val\close\clozo284.jpg,0,close,0,close,1,down,5,lefttop,True,0.99999785,1.0436828e-06,7.52081e-10,1.6852002e-08,1.2251357e-07,9.2203294e-07,5.5346217e-11,7.2716305e-10,1.6495585e-10,1.883814e-08
E:\10\final\val\close\clozo285.jpg,0,close,0,close,1,down,7,rightdown,True,0.9999913,8.454174e-06,4.330112e-09,3.9989976e-09,6.140029e-08,5.2782966e-08,2.7988463e-09,1.0310678e-07,2.8403042e-09,2.6955506e-08
E:\10\final\val\close\clozo286.jpg,0,close,0,close,1,down,5,lefttop,True,0.99999654,1.57736e-06,1.8529075e-09,4.4418003e-09,5.4859722e-08,8.6052955e-07,6.5092474e-09,5.534177e-07,2.1460124e-07,1.9723385e-07
E:\10\final\val\close\clozo287.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999951,4.5348106e-06,2.9530713e-09,7.1525865e-09,8.765644e-08,2.034494e-07,1.1404404e-09,3.651918e-08,2.2322777e-09,3.8299298e-08
E:\10\final\val\close\clozo288.jpg,0,close,0,close,1,down,7,rightdown,True,0.9995865,0.00040186482,9.3733746e-08,4.9346816e-09,6.007928e-07,1.5511135e-07,2.6605804e-08,1.0265805e-05,4.459511e-08,4.4083822e-07
E:\10\final\val\close\clozo289.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999969,2.4390736e-06,2.131208e-09,6.4203842e-09,8.913928e-08,3.576629e-07,2.2371665e-09,1.08619915e-07,1.4296013e-08,6.646251e-08
E:\10\final\val\close\clozo29.jpg,0,close,0,close,5,lefttop,4,leftdown,True,0.99999833,2.2786597e-08,1.1881206e-12,1.1528978e-08,4.354592e-07,1.1039906e-06,3.566546e-14,3.159788e-12,9.621596e-14,3.903092e-11
E:\10\final\val\close\clozo290.jpg,0,close,0,close,1,down,5,lefttop,True,0.99998856,7.916125e-06,7.963801e-09,2.7141365e-08,4.3338432e-07,2.6811147e-06,1.1156542e-09,4.1217373e-08,6.544663e-09,2.7068174e-07
E:\10\final\val\close\clozo292.jpg,0,close,0,close,1,down,7,rightdown,True,0.9987186,0.001232471,4.5425068e-07,1.2704268e-07,5.172512e-06,1.1725512e-06,2.6278607e-07,4.10251e-05,1.2069273e-07,6.9001624e-07
E:\10\final\val\close\clozo293.jpg,0,close,0,close,1,down,5,lefttop,True,0.99999344,5.0557983e-06,5.613767e-09,9.924137e-09,1.1456732e-07,1.1500339e-06,1.1433962e-09,3.4013727e-08,8.310072e-09,2.4371434e-07
E:\10\final\val\close\clozo294.jpg,0,close,0,close,1,down,7,rightdown,True,0.99991286,7.5659416e-05,4.6897e-08,6.820997e-09,8.580209e-08,4.628943e-07,9.7678374e-08,9.740202e-06,3.3448381e-07,6.916483e-07
E:\10\final\val\close\clozo295.jpg,0,close,0,close,1,down,7,rightdown,True,0.99585944,0.0021662416,1.6276377e-05,4.7653775e-06,2.0718242e-05,1.6427488e-05,9.9711e-05,0.0017080932,7.829474e-05,2.9979126e-05
E:\10\final\val\close\clozo296.jpg,0,close,0,close,1,down,7,rightdown,True,0.9997749,0.00013711552,9.381849e-08,2.0917668e-10,9.693101e-10,3.28745e-09,1.6158698e-06,8.4510924e-05,1.3737742e-06,4.213154e-07
E:\10\final\val\close\clozo297.jpg,0,close,0,close,1,down,7,rightdown,True,0.99999666,3.2158816e-06,2.668878e-10,4.935556e-10,3.4198784e-08,1.8534104e-08,3.0441777e-10,9.1566264e-08,7.2693473e-10,2.8662621e-09
E:\10\final\val\close\clozo298.jpg,0,close,0,close,1,down,5,lefttop,True,0.9999945,4.953431e-06,1.0386595e-09,3.8016505e-09,1.7462554e-07,2.8363476e-07,5.8193883e-10,1.1654743e-07,2.578505e-09,2.0466837e-08
E:\10\final\val\close\clozo299.jpg,0,close,0,close,4,leftdown,1,down,True,0.9998286,2.0632491e-05,2.2546256e-09,5.591583e-07,0.00014387319,6.350549e-06,2.0350107e-11,3.6629566e-09,1.0736504e-11,5.3815747e-09
E:\10\final\val\close\clozo3.jpg,0,close,0,close,5,lefttop,1,down,True,1.0,1.5538038e-08,1.646053e-12,6.299174e-10,1.07598055e-08,2.980049e-08,1.5907208e-12,1.1460516e-10,7.3648795e-12,6.262357e-11
E:\10\final\val\close\clozo30.jpg,0,close,0,close,5,lefttop,1,down,True,1.0,6.5186717e-10,2.8750358e-14,5.042944e-12,5.206671e-11,2.768506e-09,5.8887465e-14,6.6974273e-12,1.5782996e-12,1.0210448e-11
E:\10\final\val\close\clozo300.jpg,0,close,0,close,1,down,7,rightdown,True,0.99999845,1.3732456e-06,2.2745282e-10,4.298345e-10,1.3233656e-08,2.9166358e-08,7.8459883e-10,1.512631e-07,4.7585353e-09,5.9450787e-09
E:\10\final\val\close\clozo301.jpg,0,close,0,close,1,down,4,leftdown,True,0.9995142,0.0004592075,9.424247e-09,3.0612934e-08,2.6245774e-05,2.6117084e-07,4.6235325e-11,3.3545124e-08,6.228384e-12,5.7495213e-09
E:\10\final\val\close\clozo302.jpg,0,close,0,close,1,down,4,leftdown,True,0.70375395,0.2946941,5.2036735e-06,4.335127e-07,0.0015369449,2.8231386e-07,6.708839e-09,8.910364e-06,5.6353908e-11,1.1992068e-07
E:\10\final\val\close\clozo303.jpg,0,close,0,close,1,down,7,rightdown,True,0.94642067,0.050487105,6.858901e-08,2.3592697e-10,2.6457622e-06,5.213959e-11,6.126774e-08,0.0030895702,2.8693795e-10,7.12391e-10
E:\10\final\val\close\clozo304.jpg,0,close,1,down,0,close,4,leftdown,True,0.019568603,0.9756941,4.219285e-05,1.2376687e-06,0.0046876078,8.724325e-08,1.0215418e-08,5.964266e-06,9.321689e-12,8.4667676e-08
E:\10\final\val\close\clozo306.jpg,0,close,1,down,0,close,7,rightdown,True,0.18618073,0.8128488,1.497646e-06,7.486656e-09,0.0002484882,5.797276e-10,2.1462652e-08,0.0007203938,2.1267103e-11,2.8114666e-09
E:\10\final\val\close\clozo307.jpg,0,close,0,close,1,down,7,rightdown,True,0.9966723,0.0032966242,2.1475602e-08,3.958388e-10,9.620351e-07,1.7479755e-09,3.7211811e-09,3.0115396e-05,3.515154e-10,5.3078235e-09
E:\10\final\val\close\clozo308.jpg,0,close,0,close,7,rightdown,8,righttop,True,0.99999654,1.15858924e-07,7.0299565e-11,1.4891326e-11,1.2378289e-10,3.5004e-10,3.104186e-08,2.8148029e-06,4.6669646e-07,3.0270237e-09
E:\10\final\val\close\clozo309.jpg,0,close,0,close,1,down,7,rightdown,True,0.9994562,0.0005333166,1.780561e-08,1.0317389e-08,4.1908543e-06,1.5745737e-08,5.766661e-09,6.229681e-06,3.847237e-10,4.227969e-09
E:\10\final\val\close\clozo31.jpg,0,close,0,close,5,lefttop,1,down,True,1.0,1.03979545e-08,8.1834734e-13,3.8261772e-10,6.8275527e-09,2.5510573e-08,4.9799704e-13,3.7205995e-11,2.4657214e-12,3.7194005e-11
E:\10\final\val\close\clozo310.jpg,0,close,0,close,1,down,5,lefttop,True,0.99915457,0.0003463802,3.54595e-06,1.1334332e-05,0.00013943201,0.00027750613,9.294909e-07,1.5762402e-05,5.5195364e-06,4.4997552e-05
E:\10\final\val\close\clozo311.jpg,0,close,0,close,1,down,9,top,True,0.99060833,0.0093665775,3.99774e-06,2.955695e-08,2.282547e-06,1.2117582e-06,5.205197e-08,6.526253e-06,3.4515395e-08,1.1077713e-05
E:\10\final\val\close\clozo312.jpg,0,close,0,close,1,down,9,top,True,0.9975598,0.002418044,1.5944637e-06,1.5235937e-08,6.7975253e-07,1.5311113e-06,4.3702535e-08,3.979696e-06,9.5319024e-08,1.4100344e-05
